Point Number,Latitude,Longitude
861,35.1200959545,129.10208008099
862,35.120095954,129.10208008188
863,35.1200959535,129.10208008277
864,35.120095953,129.10208008366
865,35.1200959525,129.10208008455
866,35.120095952,129.10208008544
867,35.1200959515,129.10208008633
868,35.120095951,129.10208008722
869,35.1200959505,129.10208008811
870,35.12009595,129.102080089
871,35.1200959495,129.10208008989
872,35.120095949,129.10208009078
873,35.1200959485,129.10208009167
874,35.120095948,129.10208009256
875,35.1200959475,129.10208009345
876,35.120095947,129.10208009434
877,35.1200959465,129.10208009523
878,35.120095946,129.10208009612
879,35.1200959455,129.10208009701
880,35.120095945,129.1020800979
881,35.1200959445,129.10208009879
882,35.120095944,129.10208009968
883,35.1200959435,129.10208010057
884,35.120095943,129.10208010146
885,35.1200959425,129.10208010235
886,35.120095942,129.10208010324
887,35.1200959415,129.10208010413
888,35.120095941,129.10208010502
889,35.1200959405,129.10208010591
890,35.12009594,129.1020801068
891,35.1200959395,129.10208010769
892,35.120095939,129.10208010858
893,35.1200959385,129.10208010947
894,35.120095938,129.10208011036
895,35.1200959375,129.10208011125
896,35.120095937,129.10208011214
897,35.1200959365,129.10208011303
898,35.120095936,129.10208011392
899,35.1200959355,129.10208011481
900,35.120095935,129.1020801157
901,35.1200959345,129.10208011659
902,35.120095934,129.10208011748
903,35.1200959335,129.10208011837
904,35.120095933,129.10208011926
