Point Number,Latitude,Longitude
744,35.12440954808,129.10124796578
745,35.12440954764,129.10124796549
746,35.1244095472,129.1012479652
747,35.12440954676,129.10124796491
748,35.12440954632,129.10124796462
749,35.12440954588,129.10124796433
750,35.12440954544,129.10124796404
751,35.124409545,129.10124796375
752,35.12440954456,129.10124796346
753,35.12440954412,129.10124796317
754,35.12440954368,129.10124796288
755,35.12440954324,129.10124796259
756,35.1244095428,129.1012479623
757,35.12440954236,129.10124796201
758,35.12440954192,129.10124796172
759,35.12440954148,129.10124796143
760,35.12440954104,129.10124796114
761,35.1244095406,129.10124796085
762,35.12440954016,129.10124796056
763,35.12440953972,129.10124796027
764,35.12440953928,129.10124795998
765,35.12440953884,129.10124795969
766,35.1244095384,129.1012479594
767,35.12440953796,129.10124795911
768,35.12440953752,129.10124795882
769,35.12440953708,129.10124795853
770,35.12440953664,129.10124795824
771,35.1244095362,129.10124795795
772,35.12440953576,129.10124795766
773,35.12440953532,129.10124795737
774,35.12440953488,129.10124795708
775,35.12440953444,129.10124795679
776,35.124409534,129.1012479565
777,35.12440953356,129.10124795621
778,35.12440953312,129.10124795592
779,35.12440953268,129.10124795563
780,35.12440953224,129.10124795534
781,35.1244095318,129.10124795505
782,35.12440953136,129.10124795476
783,35.12440953092,129.10124795447
784,35.12440953048,129.10124795418
785,35.12440953004,129.10124795389
786,35.1244095296,129.1012479536
787,35.12440952916,129.10124795331
788,35.12440952872,129.10124795302
789,35.12440952828,129.10124795273
790,35.12440952784,129.10124795244
791,35.1244095274,129.10124795215
792,35.12440952696,129.10124795186
793,35.12440952652,129.10124795157
794,35.12440952608,129.10124795128
795,35.12440952564,129.10124795099
796,35.1244095252,129.1012479507
797,35.12440952476,129.10124795041
798,35.12440952432,129.10124795012
799,35.12440952388,129.10124794983
800,35.12440952344,129.10124794954
801,35.124409523,129.10124794925
802,35.12440952256,129.10124794896
803,35.12440952212,129.10124794867
804,35.12440952168,129.10124794838
805,35.12440952124,129.10124794809
806,35.1244095208,129.1012479478
807,35.12440952036,129.10124794751
808,35.12440951992,129.10124794722
809,35.12440951948,129.10124794693
810,35.12440951904,129.10124794664
811,35.1244095186,129.10124794635
812,35.12440951816,129.10124794606
813,35.12440951772,129.10124794577
814,35.12440951728,129.10124794548
815,35.12440951684,129.10124794519
816,35.1244095164,129.1012479449
817,35.12440951596,129.10124794461
818,35.12440951552,129.10124794432
819,35.12440951508,129.10124794403
820,35.12440951464,129.10124794374
821,35.1244095142,129.10124794345
822,35.12440951376,129.10124794316
823,35.12440951332,129.10124794287
824,35.12440951288,129.10124794258
825,35.12440951244,129.10124794229
